player_id,stat_type,name,percent_owned,status,ownership,FGM/A,FTM/A,GP,MIN,FGA,FGM,FG%,FTA,FTM,FT%,3PTA,3PTM,3PT%,PTS,OFFREB,DEFREB,REB,AST,ST,BLK,TO,PF,IMPACT_FG,IMPACT_FT
4610,season_2020,Ricky Rubio,63,,ahmad's Team,92/236,61/74,34,861,236,92,0.39,74,61,0.824,82,27,0.329,272,14,93,107,218,42,0,70,77,-3.0363709677418855,8.871810483870949
4612,season_2020,Stephen Curry,100,,The Stephfather,343/718,184/197,35,1194,718,343,0.478,197,184,0.934,411,169,0.411,1039,17,174,191,221,46,2,111,64,18.863616935484046,47.000870967741896
4614,season_2020,DeMar DeRozan,97,,Mount Zion💪🏾,194/401,175/196,29,981,401,194,0.484,196,175,0.893,52,16,0.308,579,22,120,142,209,25,8,49,55,11.833217741935583,37.5269153225806
4622,season_2020,Jrue Holiday,97,,World B. Flat,159/324,36/47,26,804,324,159,0.491,47,36,0.766,121,44,0.364,398,31,82,113,133,47,14,42,45,10.811358870967824,3.147822580645152
4716,season_2020,John Wall,94,,Mount Zion💪🏾,188/443,99/133,25,793,443,188,0.424,133,99,0.744,150,51,0.34,526,11,70,81,151,22,18,83,29,0.18724193548396784,6.478512096774166
4724,season_2020,Gordon Hayward,97,,THANKS 4 DAFREEBANDZ,245/503,114/133,31,1080,503,245,0.487,133,114,0.857,158,64,0.405,668,27,140,167,121,41,12,62,55,15.67901209677432,20.342104838709645
4725,season_2020,Paul George,100,GTD,World B. Flat,225/451,95/107,27,907,451,225,0.499,107,95,0.888,211,95,0.45,640,24,141,165,146,30,14,91,63,17.099092741935603,19.89675403225804
4749,season_2020,Eric Bledsoe,79,,Herro Ball,158/363,55/81,35,1032,363,158,0.435,81,55,0.679,179,69,0.385,440,16,108,124,134,28,10,56,54,1.8953629032258894,0.024173387096761978
4764,season_2020,Hassan Whiteside,59,INJ,Mount Zion💪🏾,80/138,30/55,23,338,138,80,0.58,55,30,0.545,1,0,0.0,190,36,96,132,11,6,30,24,42,12.559677419354877,-4.006814516129039
4840,season_2020,Kyrie Irving,100,,World B. Flat,269/527,94/106,26,923,527,269,0.51,106,94,0.887,185,76,0.411,708,31,93,124,155,28,16,59,74,23.401915322580788,19.59331451612901
4884,season_2020,Tristan Thompson,33,,World B. Flat,111/209,48/76,34,772,209,111,0.531,76,48,0.632,3,0,0.0,270,105,178,283,33,12,13,31,72,11.9875524193549,-2.2349032258064643
4886,season_2020,Jonas Valanciunas,96,,Herro Ball,171/317,68/90,27,735,317,171,0.539,90,68,0.756,28,10,0.357,420,93,213,306,47,16,17,56,83,19.835310483871062,5.2658870967741755
4890,season_2020,Kemba Walker,89,,Herro Ball,123/317,64/70,20,602,317,123,0.388,70,64,0.914,161,59,0.366,369,8,64,72,91,21,7,44,27,-4.305495967741869,15.06812903225805
4893,season_2020,Alec Burks,20,,Check Da Statistacss,92/227,47/56,25,615,227,92,0.405,56,47,0.839,117,47,0.402,278,12,96,108,51,18,5,27,48,-1.6563709677418845,7.540657258064502
4896,season_2020,Kawhi Leonard,100,,THANKS 4 DAFREEBANDZ,287/562,165/189,30,1040,562,287,0.511,189,165,0.873,155,60,0.387,799,28,160,188,146,45,16,58,48,25.254842741935636,32.082520161290276
4897,season_2020,Nikola Vucevic,100,,Ryan's Team,355/736,80/94,36,1219,736,355,0.482,94,80,0.851,234,96,0.41,886,69,348,417,134,36,23,60,62,20.94356854838728,13.795161290322557
4899,season_2020,Enes Kanter,80,,Check Da Statistacss,177/298,63/84,35,919,298,177,0.594,84,63,0.75,0,0,0.0,417,146,269,415,40,18,26,41,94,30.266286290322668,4.5006895161290155
4901,season_2020,Tobias Harris,96,,Mount Zion💪🏾,241/470,94/106,31,1067,470,241,0.513,106,94,0.887,127,51,0.402,627,37,199,236,104,25,26,58,64,21.68902822580658,19.59331451612901
4912,season_2020,Jimmy Butler,100,,Check Da Statistacss,143/315,158/183,22,729,315,143,0.454,183,158,0.863,34,8,0.235,452,44,122,166,172,42,8,51,26,4.4324233870968515,29.141443548387052
4913,season_2020,Bojan Bogdanovic,77,,ahmad's Team,188/435,92/108,36,1103,435,188,0.432,108,92,0.852,242,98,0.405,566,18,122,140,70,18,2,51,59,1.6912419354839692,15.95643548387094
4926,season_2020,Davis Bertans,63,,Keldon's Johnson,100/258,58/68,30,779,258,100,0.388,68,58,0.853,229,88,0.384,346,14,80,94,28,19,7,18,75,-3.500403225806398,10.117491935483855
5007,season_2020,Anthony Davis,100,INJ,World B. Flat,204/383,93/130,23,756,383,204,0.533,130,93,0.715,58,17,0.293,518,47,146,193,70,31,41,45,42,22.43917741935495,3.388874999999972
5009,season_2020,Bradley Beal,100,,ahmad's Team,368/764,243/269,32,1139,764,368,0.482,269,243,0.903,221,74,0.335,1053,43,131,174,151,44,14,105,82,21.710516129032445,54.53880241935478
5012,season_2020,Damian Lillard,100,,Josh's Unreal Team,315/708,237/254,34,1224,708,315,0.445,254,237,0.933,380,146,0.384,1013,15,130,145,271,35,9,111,53,6.928729838709845,60.30216532258059
5013,season_2020,Harrison Barnes,81,,Ryan's Team,184/374,128/155,33,1177,374,184,0.492,155,128,0.826,143,56,0.392,552,33,167,200,118,26,6,47,43,12.695258064516224,18.87225806451609
5014,season_2020,Terrence Ross,69,,Herro Ball,195/476,81/90,35,1031,476,195,0.41,90,81,0.9,212,73,0.344,544,12,110,122,79,39,17,58,64,-2.5357862903224824,17.936600806451594
5015,season_2020,Andre Drummond,97,O,Herro Ball,180/380,77/129,25,721,380,180,0.474,129,77,0.597,8,0,0.0,437,101,236,337,64,40,29,81,69,9.179274193548478,-6.280157258064539
5054,season_2020,Evan Fournier,78,GTD,The Stephfather,127/282,83/105,21,613,282,127,0.45,105,83,0.79,140,52,0.371,389,5,60,65,79,22,7,45,42,3.428487903225875,9.249479838709657
5068,season_2020,Jae Crowder,34,,Herro Ball,109/271,29/35,32,884,271,109,0.402,35,29,0.829,205,77,0.376,324,13,146,159,68,28,7,29,58,-2.2894395161289722,4.362745967741926
5069,season_2020,Draymond Green,90,GTD,ahmad's Team,68/174,27/38,31,920,174,68,0.391,38,27,0.711,59,14,0.237,177,23,165,188,267,44,22,84,100,-2.17627419354835,0.8758669354838627
5073,season_2020,Khris Middleton,99,,Keldon's Johnson,272/549,114/129,36,1202,549,272,0.495,129,114,0.884,192,83,0.432,741,31,190,221,206,40,6,93,92,19.582903225806593,23.420104838709648
5074,season_2020,Will Barton,45,,World B. Flat,148/335,37/49,33,986,335,148,0.442,49,37,0.755,129,50,0.388,383,19,116,135,102,25,14,55,54,2.8114032258065302,2.828262096774184
5142,season_2020,Justin Holiday,55,,Check Da Statistacss,139/303,41/50,35,1128,303,139,0.459,50,41,0.82,215,89,0.414,408,22,117,139,60,43,14,28,78,5.0034395161291085,5.79902016129031
5153,season_2020,Victor Oladipo,91,,Ryan's Team,174/436,71/95,24,784,436,174,0.399,95,71,0.747,181,60,0.331,479,8,117,125,109,36,11,53,56,-4.1767016129031305,4.859205645161271
5157,season_2020,Nerlens Noel,62,,THANKS 4 DAFREEBANDZ,68/111,22/33,32,708,111,68,0.613,33,22,0.667,2,0,0.0,158,68,127,195,20,32,65,37,83,12.919725806451648,-0.25433064516129544
5161,season_2020,CJ McCollum,95,INJ,Josh's Unreal Team,123/260,38/45,13,441,260,123,0.473,45,38,0.844,143,63,0.441,347,7,44,51,65,17,4,13,28,6.149504032258126,6.286701612903214
5163,season_2020,Steven Adams,82,,JR Dreamers,115/187,35/79,33,918,187,115,0.615,79,35,0.443,1,0,0.0,265,133,161,294,69,29,20,50,63,22.07953629032264,-8.24461693548388
5185,season_2020,Giannis Antetokounmpo,100,,Ay-ton of drugs,368/661,240/363,35,1187,661,368,0.557,363,240,0.661,137,39,0.285,1015,64,344,408,205,44,49,128,106,49.31051612903247,-4.214516129032315
5187,season_2020,Dennis Schroder,78,,Ay-ton of drugs,173/393,113/136,33,1033,393,173,0.44,136,113,0.831,104,33,0.317,492,18,97,115,148,30,8,77,88,2.9403024193549303,17.22566532258061
5192,season_2020,Mason Plumlee,75,,Ay-ton of drugs,145/239,64/95,34,952,239,145,0.607,95,64,0.674,6,0,0.0,354,94,217,311,130,28,29,72,120,26.67941532258072,-0.29187096774195
5194,season_2020,Tim Hardaway Jr.,63,,JR Dreamers,190/434,65/81,33,974,434,190,0.438,81,65,0.802,252,97,0.385,542,12,93,105,56,20,6,30,51,2.849233870967842,8.023568548387082
5197,season_2020,Rudy Gobert,100,,JR Dreamers,196/306,118/197,36,1102,306,196,0.641,197,118,0.599,1,0,0.0,510,120,352,472,48,17,98,64,82,42.72720967741946,-9.388137096774228
5245,season_2020,Seth Curry,60,,JR Dreamers,123/262,48/52,28,837,262,123,0.469,52,48,0.923,125,56,0.448,350,5,51,56,77,25,8,41,48,5.657504032258126,11.733096774193537
5253,season_2020,Robert Covington,85,,World B. Flat,91/243,23/28,33,1054,243,91,0.374,28,23,0.821,171,57,0.333,262,27,191,218,55,53,38,40,85,-4.459366935483823,3.2761088709677346
5292,season_2020,Andrew Wiggins,90,,THANKS 4 DAFREEBANDZ,241/521,82/122,37,1192,521,241,0.463,122,82,0.672,185,65,0.351,629,38,127,165,81,30,40,69,85,9.639028225806584,-0.5379596774193736
5294,season_2020,Joel Embiid,100,INJ,The Stephfather,285/547,298/348,30,993,547,285,0.521,348,298,0.856,89,37,0.416,905,65,283,348,98,37,41,96,75,27.92885080645177,52.876975806451526
5295,season_2020,Aaron Gordon,79,INJ,Mount Zion💪🏾,91/213,49/80,19,554,213,91,0.427,80,49,0.613,84,31,0.369,262,33,104,137,80,14,16,53,38,0.36363306451617616,-3.212463709677433
5317,season_2020,Marcus Smart,81,INJ,Josh's Unreal Team,74/188,46/62,17,548,188,74,0.394,62,46,0.742,90,28,0.311,222,7,40,47,103,31,9,30,39,-2.146298387096734,2.918217741935471
5318,season_2020,Julius Randle,97,,Keldon's Johnson,307/636,177/220,37,1357,636,307,0.483,220,177,0.805,169,69,0.408,860,52,357,409,205,29,9,120,115,18.41876209677435,22.37979435483867
5324,season_2020,Zach LaVine,100,,Herro Ball,350/667,156/182,34,1208,667,350,0.525,182,156,0.857,276,120,0.435,976,25,152,177,173,37,14,133,90,35.69858870967761,27.836564516128988
5325,season_2020,T.J. Warren,58,INJ,Herro Ball,27/51,8/10,4,117,51,27,0.529,10,8,0.8,7,0,0.0,62,2,12,14,5,2,0,4,16,2.861891129032273,0.9715161290322563
5327,season_2020,Jusuf Nurkic,87,INJ,Keldon's Johnson,50/103,15/27,12,281,103,50,0.485,27,15,0.556,12,3,0.25,118,23,69,92,33,11,11,23,33,3.0997983870968,-1.8384072580645194
5336,season_2020,Clint Capela,96,GTD,ahmad's Team,208/353,55/100,32,951,353,208,0.589,100,55,0.55,0,0,0.0,471,159,294,453,29,24,71,46,73,34.52716129032268,-7.070826612903238
5338,season_2020,Bogdan Bogdanovic,53,,Ay-ton of drugs,35/91,10/11,11,249,91,35,0.385,11,10,0.909,67,23,0.343,103,2,36,38,24,4,2,13,21,-1.3301411290322394,2.30439516129032
5341,season_2020,Kyle Anderson,73,,Ay-ton of drugs,146/306,64/84,30,828,306,146,0.477,84,64,0.762,121,46,0.38,402,28,155,183,105,36,21,46,54,7.8834112903226545,5.340129032258048
5344,season_2020,Joe Harris,72,,THANKS 4 DAFREEBANDZ,201/379,21/30,37,1144,379,201,0.53,30,21,0.7,249,126,0.506,549,19,112,131,65,21,7,29,82,21.506189516129144,0.4502298387096708
5350,season_2020,Jerami Grant,94,GTD,THANKS 4 DAFREEBANDZ,254/586,184/207,33,1191,586,254,0.433,207,184,0.889,223,81,0.363,773,24,152,176,96,25,36,62,90,2.538975806451746,38.72087096774189
5352,season_2020,Nikola Jokic,100,,Keldon's Johnson,379/668,163/185,36,1295,668,379,0.567,185,163,0.881,134,56,0.418,977,101,296,397,309,58,23,114,107,54.57447177419373,32.99764112903222
5357,season_2020,Jordan Clarkson,80,,Keldon's Johnson,237/530,58/60,36,936,530,237,0.447,60,58,0.967,308,114,0.37,646,31,113,144,82,34,7,62,54,5.687044354838837,16.729491935483853
5393,season_2020,Joe Ingles,50,,Josh's Unreal Team,128/245,34/38,32,848,245,128,0.522,38,34,0.895,170,79,0.465,369,13,94,107,140,15,8,50,56,12.671483870967812,7.358943548387089
5432,season_2020,Karl-Anthony Towns,100,,ahmad's Team,126/255,70/77,16,522,255,126,0.494,77,70,0.909,80,30,0.375,352,48,127,175,63,14,27,51,60,8.945491935483936,16.130766129032242
5433,season_2020,D'Angelo Russell,92,INJ,ahmad's Team,139/326,48/64,20,583,326,139,0.426,64,48,0.75,148,59,0.399,385,9,43,52,101,22,10,54,39,0.4164395161291041,3.4290967741935354
5464,season_2020,Kristaps Porzingis,96,,Check Da Statistacss,151/322,57/68,20,600,322,151,0.469,68,57,0.838,126,44,0.349,403,37,130,167,27,8,31,25,59,6.945391129032333,9.088052419354822
5471,season_2020,Myles Turner,96,,THANKS 4 DAFREEBANDZ,156/322,84/108,33,1039,322,156,0.484,108,84,0.778,153,48,0.314,444,45,171,216,30,34,111,45,117,9.515370967742015,8.35291935483869
5473,season_2020,Devin Booker,100,O,Check Da Statistacss,284/573,141/168,31,1051,573,284,0.496,168,141,0.839,174,63,0.362,772,6,107,113,137,28,8,103,93,20.730854838709828,22.621971774193504
5475,season_2020,Kelly Oubre Jr.,92,GTD,The Stephfather,202/463,77/104,35,1064,463,202,0.436,104,77,0.74,187,60,0.321,541,51,157,208,49,39,27,45,77,2.625185483871074,4.730842741935462
5476,season_2020,Terry Rozier,89,,Ay-ton of drugs,245/500,75/91,33,1103,500,245,0.49,91,75,0.824,253,111,0.439,676,18,109,127,106,46,12,68,65,16.41401209677432,10.907963709677396
5480,season_2020,Delon Wright,66,INJ,ahmad's Team,110/235,62/79,29,847,235,110,0.468,79,62,0.785,73,28,0.384,310,32,101,133,141,42,15,35,32,4.949556451612964,6.599249999999985
5482,season_2020,Bobby Portis,57,,Keldon's Johnson,166/304,23/33,36,775,304,166,0.546,33,23,0.697,76,38,0.5,393,67,188,255,37,30,15,28,70,20.417330645161385,0.42410887096773464
5487,season_2020,Larry Nance Jr.,54,INJ,The Stephfather,70/145,12/21,19,636,145,70,0.483,21,12,0.571,63,24,0.381,176,27,102,129,61,37,10,28,41,4.19971774193552,-1.2907258064516167
5492,season_2020,Montrezl Harrell,85,,Josh's Unreal Team,209/334,93/123,37,888,334,209,0.626,123,93,0.756,6,0,0.0,511,89,149,238,39,24,27,41,77,42.42615725806463,7.201874999999975
5497,season_2020,Richaun Holmes,86,,The Stephfather,179/275,58/72,32,942,275,179,0.651,72,58,0.806,6,1,0.167,417,81,185,266,55,23,48,43,127,40.811278225806554,7.391491935483858
5500,season_2020,Josh Richardson,48,,Josh's Unreal Team,114/267,55/58,25,789,267,114,0.427,58,55,0.948,132,38,0.288,321,22,60,82,63,23,6,37,70,0.4555403225807042,14.819173387096757
5506,season_2020,Norman Powell,80,,Check Da Statistacss,211/432,116/129,34,1006,432,211,0.488,129,116,0.899,201,88,0.438,626,15,87,102,59,40,5,59,73,13.714149193548495,25.570983870967712
5582,season_2020,T.J. McConnell,54,,Ryan's Team,100/190,9/18,32,808,190,100,0.526,18,9,0.5,19,6,0.316,215,22,95,117,216,63,12,60,50,10.299596774193603,-1.607044354838712
5583,season_2020,Christian Wood,98,INJ,JR Dreamers,149/267,44/64,17,532,267,149,0.558,64,44,0.688,76,32,0.421,374,31,143,174,22,16,26,31,32,20.114399193548472,0.41533870967740505
5600,season_2020,Ben Simmons,100,INJ,Ay-ton of drugs,192/332,112/167,31,1053,332,192,0.578,167,112,0.671,7,2,0.286,498,54,191,245,236,49,22,104,96,29.759225806451706,-0.8467741935484128
5601,season_2020,Brandon Ingram,100,,Ryan's Team,306/648,164/185,36,1252,648,306,0.472,185,164,0.886,224,85,0.379,861,22,163,185,172,25,28,84,71,14.992766129032411,34.02008064516125
5602,season_2020,Jaylen Brown,99,,The Stephfather,305/616,129/167,33,1117,616,305,0.495,167,129,0.772,196,76,0.388,815,37,147,184,129,36,16,93,96,21.95877016129048,12.053697580645128
5637,season_2020,Buddy Hield,92,,Ay-ton of drugs,198/507,54/64,36,1256,507,198,0.391,64,54,0.844,370,140,0.378,590,12,150,162,114,29,11,64,96,-6.336798387096667,8.933733870967727
5638,season_2020,Jamal Murray,99,,Check Da Statistacss,273/561,104/123,34,1204,561,273,0.487,123,104,0.846,226,90,0.398,740,24,118,142,156,39,11,78,73,17.47089919354853,17.413709677419323
5640,season_2020,Jakob Poeltl,56,,The Stephfather,97/159,15/47,32,748,159,97,0.61,47,15,0.319,0,0,0.0,209,95,139,234,58,20,50,37,70,18.138608870967794,-5.39340725806452
5642,season_2020,Domantas Sabonis,100,,Josh's Unreal Team,274/522,147/206,35,1277,522,274,0.525,206,147,0.714,96,32,0.333,727,91,298,389,211,36,21,119,120,27.946895161290474,5.209608870967697
5650,season_2020,Malik Beasley,71,O,The Stephfather,250/550,61/72,33,1091,550,250,0.455,72,61,0.847,286,116,0.406,677,27,126,153,81,27,6,54,54,7.998991935484007,10.274810483870949
5651,season_2020,Caris LeVert,78,INJ,Herro Ball,87/200,26/34,12,335,200,87,0.435,34,26,0.765,63,22,0.349,222,10,42,52,72,13,6,26,20,1.0436491935484327,2.247427419354832
5658,season_2020,Pascal Siakam,99,INJ,THANKS 4 DAFREEBANDZ,222/490,122/149,30,1076,490,222,0.453,149,122,0.819,122,36,0.295,602,58,166,224,143,35,21,65,93,6.659104838709798,17.133620967741898
5660,season_2020,Dejounte Murray,94,,Keldon's Johnson,207/454,56/69,32,994,454,207,0.456,69,56,0.812,105,34,0.324,504,19,206,225,172,52,3,53,67,6.830165322580758,7.472612903225794
5663,season_2020,Ivica Zubac,37,,Keldon's Johnson,120/182,71/86,38,754,182,120,0.659,86,71,0.826,1,0,0.0,311,90,176,266,43,14,30,39,94,28.319516129032326,10.468205645161268
5667,season_2020,Malcolm Brogdon,96,,Ay-ton of drugs,276/616,87/97,34,1213,616,276,0.448,97,87,0.897,217,82,0.378,721,27,131,158,212,40,8,71,64,6.898887096774342,19.004237903225786
5727,season_2020,Fred VanVleet,99,INJ,Mount Zion💪🏾,226/565,118/132,34,1250,565,226,0.4,132,118,0.894,298,114,0.383,684,23,128,151,224,58,27,69,83,-5.198911290322457,25.421862903225776
5764,season_2020,Lonzo Ball,92,,JR Dreamers,175/409,31/40,33,1046,409,175,0.428,40,31,0.775,256,99,0.387,480,20,117,137,168,43,18,66,71,0.8742943548388005,2.989624999999992
5765,season_2020,Jayson Tatum,100,,Mount Zion💪🏾,279/638,134/156,31,1110,638,279,0.437,156,134,0.859,220,81,0.368,773,18,201,219,138,42,15,79,60,3.904875000000147,24.178895161290285
5766,season_2020,Josh Jackson,45,GTD,Ay-ton of drugs,154/362,84/121,32,797,362,154,0.425,121,84,0.694,141,41,0.291,433,34,107,141,60,29,28,74,94,0.307379032258144,1.2969193548386828
5767,season_2020,De'Aaron Fox,99,,Check Da Statistacss,293/629,156/232,35,1196,629,293,0.466,232,156,0.672,187,64,0.342,806,23,90,113,265,43,17,115,102,12.59781854838726,-1.0234354838710034
5769,season_2020,Lauri Markkanen,84,INJ,Check Da Statistacss,95/185,38/45,14,427,185,95,0.514,45,38,0.844,101,40,0.396,268,8,77,85,12,9,5,24,31,8.644616935483922,6.286701612903214
5822,season_2020,Dennis Smith Jr.,27,,Mount Zion💪🏾,42/109,11/14,15,275,109,42,0.385,14,11,0.786,44,14,0.318,109,10,30,40,49,18,8,17,23,-1.596169354838687,1.1818346774193522
5824,season_2020,Malik Monk,40,,Keldon's Johnson,103/223,37/47,22,501,223,103,0.462,47,37,0.787,123,54,0.439,297,8,55,63,41,6,2,33,32,4.016584677419411,4.012262096774185
5826,season_2020,Donovan Mitchell,100,,Keldon's Johnson,288/684,150/182,34,1152,684,288,0.421,182,150,0.824,296,113,0.382,839,37,122,159,183,33,10,101,77,-0.577161290322433,21.815927419354793
5827,season_2020,Bam Adebayo,100,GTD,Josh's Unreal Team,236/419,160/189,33,1120,419,236,0.563,189,160,0.847,6,2,0.333,634,72,241,313,179,29,34,98,80,33.039048387096884,26.950322580645114
5832,season_2020,John Collins,99,,Josh's Unreal Team,252/470,93/109,36,1100,470,252,0.536,109,93,0.853,129,50,0.388,647,76,198,274,52,16,35,48,118,28.474983870967883,16.222874999999974
5835,season_2020,Jarrett Allen,90,,Ryan's Team,172/257,123/166,35,975,257,172,0.669,166,123,0.741,8,4,0.5,471,111,236,347,60,15,60,54,55,42.311306451613,7.680060483870934
5836,season_2020,OG Anunoby,83,INJ,JR Dreamers,114/238,40/53,23,771,238,114,0.479,53,40,0.755,124,49,0.395,317,33,99,132,38,37,17,38,64,6.3835403225807035,3.0575806451612797
5840,season_2020,Kyle Kuzma,57,,Mount Zion💪🏾,162/365,24/38,36,929,365,162,0.444,38,24,0.632,178,65,0.365,413,75,165,240,41,14,23,54,63,3.4013467741936347,-1.1174516129032321
5842,season_2020,Derrick White,62,INJ,THANKS 4 DAFREEBANDZ,34/86,11/15,8,189,86,34,0.395,15,11,0.733,44,15,0.341,94,1,13,14,31,8,8,7,18,-0.952137096774175,0.5988346774193517
5843,season_2020,Josh Hart,38,,Ryan's Team,114/254,53/70,36,1033,254,114,0.449,70,53,0.757,147,49,0.333,330,38,226,264,74,29,9,29,87,2.963540322580706,4.157294354838696
5858,season_2020,Dillon Brooks,46,,Ryan's Team,176/444,55/66,29,845,444,176,0.396,66,55,0.833,169,54,0.32,461,28,63,91,76,41,14,59,95,-4.752709677419259,8.494173387096758
5880,season_2020,Daniel Theis,52,,Herro Ball,124/220,40/60,34,825,220,124,0.564,60,40,0.667,73,27,0.37,315,43,127,170,46,21,38,35,98,17.48350000000006,-0.462419354838719
5894,season_2020,Chris Boucher,83,,JR Dreamers,172/322,85/112,36,852,322,172,0.534,112,85,0.759,137,61,0.445,490,67,167,234,36,20,69,26,98,19.091306451613,6.837358870967719
5905,season_2020,Royce O'Neale,33,,Check Da Statistacss,94/213,23/28,36,1181,213,94,0.441,28,23,0.821,151,62,0.411,273,45,199,244,94,28,20,42,102,1.6916209677419853,3.2761088709677346
5958,season_2020,Deandre Ayton,100,,Ay-ton of drugs,218/367,66/88,35,1088,367,218,0.594,88,66,0.75,17,4,0.235,506,117,282,399,59,11,38,60,110,37.27712096774204,4.715008064516111
5959,season_2020,Marvin Bagley III,79,,THANKS 4 DAFREEBANDZ,195/390,54/102,34,887,390,195,0.5,102,54,0.529,92,34,0.37,478,83,175,258,33,18,16,47,82,15.014213709677522,-8.076266129032271
6014,season_2020,Luka Doncic,100,,JR Dreamers,319/668,193/255,32,1123,668,319,0.478,255,193,0.757,238,85,0.357,916,27,242,269,287,32,22,133,64,17.543713709677583,15.138826612903175
