player_id,stat_type,name,percent_owned,status,ownership,FGM/A,FTM/A,GP,MIN,FGA,FGM,FG%,FTA,FTM,FT%,3PTA,3PTM,3PT%,PTS,OFFREB,DEFREB,REB,AST,ST,BLK,TO,PF,IMPACT_FG,IMPACT_FT
6411,season_2019,Saddiq Bey,40,,World B. Flat,0/0,0/0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0
6463,season_2019,Jae'Sean Tate,24,,World B. Flat,0/0,0/0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0
5747,season_2019,Derrick Jones Jr.,34,,0,184/349,95/123,59,1377,349,184,0.527,123,95,0.772,132,37,0.28,500,66,167,233,62,58,38,30,130,26.82653225806448,15.582106854838681
3765,season_2019,Udonis Haslem,0,,0,4/11,3/4,4,45,11,4,0.364,4,3,0.75,3,1,0.333,12,1,15,16,1,0,0,1,6,-0.06881451612903322,0.42606653225806357
3826,season_2019,Andre Iguodala,2,,0,38/88,6/15,21,418,88,38,0.432,15,6,0.4,47,14,0.298,96,17,61,78,51,14,21,26,35,1.9302620967741846,-1.2478669354838727
3860,season_2019,Trevor Ariza,2,INJ,0,142/324,62/74,53,1489,324,142,0.438,74,62,0.838,207,77,0.372,423,34,212,246,91,69,15,56,111,8.065084677419321,14.261374999999978
4136,season_2019,Rudy Gay,12,INJ,0,266/596,120/136,67,1460,596,266,0.446,136,120,0.882,220,74,0.336,726,61,301,362,114,35,33,88,103,17.235834677419295,32.882661290322545
4139,season_2019,JJ Redick,8,GTD,0,286/631,165/185,60,1581,631,286,0.453,185,165,0.892,397,180,0.453,917,10,141,151,119,20,10,75,96,20.533762096774133,46.8636592741935
4149,season_2019,Rajon Rondo,2,,0,137/328,27/41,48,984,328,137,0.418,41,27,0.659,125,41,0.328,342,23,119,142,240,40,2,91,58,5.041102822580611,1.377598790322573
4163,season_2019,P.J. Tucker,13,,0,177/426,39/48,72,2469,426,177,0.415,48,39,0.813,299,107,0.358,500,112,364,476,115,77,36,72,229,5.981957661290278,7.995864919354824
4175,season_2019,Paul Millsap,32,INJ,0,211/438,115/141,51,1243,438,211,0.482,141,115,0.816,124,54,0.435,591,98,195,293,83,44,30,70,150,21.268034274193496,23.922550403225763
4300,season_2019,Jared Dudley,0,,0,24/60,2/2,45,367,60,24,0.4,2,2,1.0,42,18,0.429,68,6,46,52,28,15,3,8,41,0.45111290322580144,0.784044354838709
4325,season_2019,Marc Gasol,19,INJ,0,119/279,36/49,44,1159,279,119,0.427,49,36,0.735,148,57,0.385,331,31,244,275,147,34,38,59,124,5.449768145161261,4.572798387096762
4471,season_2019,D.J. Augustin,1,,0,184/461,161/181,57,1418,461,184,0.399,181,161,0.89,201,70,0.348,599,22,100,122,262,34,1,86,72,3.2745322580644776,45.40557056451608
4477,season_2019,Robin Lopez,5,,0,147/299,28/53,66,961,299,147,0.492,53,28,0.528,105,35,0.333,357,56,105,161,45,10,45,63,96,16.28706653225803,-2.2393790322580727
4480,season_2019,JaVale McGee,4,,0,195/306,53/82,68,1128,306,195,0.637,82,53,0.646,6,3,0.5,446,125,265,390,37,36,94,55,159,49.88029233870964,2.0151754032257907
4488,season_2019,George Hill,6,INJ,0,194/376,85/101,59,1270,376,194,0.516,101,85,0.842,176,81,0.46,554,50,127,177,180,47,5,57,84,26.150495967741893,19.89188508064513
4621,season_2019,James Johnson,1,,0,103/215,31/48,32,620,215,103,0.479,48,31,0.646,91,33,0.363,270,25,93,118,74,25,32,48,80,10.073026209677394,1.1786874999999908
4624,season_2019,Jeff Teague,19,,0,213/489,172/197,59,1465,489,213,0.436,197,172,0.873,117,43,0.368,641,27,115,142,308,44,19,116,106,11.671627016128983,45.583814516128975
4631,season_2019,Taj Gibson,0,INJ,0,167/286,41/56,62,1029,286,167,0.584,56,41,0.732,14,4,0.286,379,111,156,267,52,27,30,47,122,33.866993951612855,5.084909274193535
4633,season_2019,Wayne Ellington,8,,0,61/174,11/13,36,556,174,61,0.351,13,11,0.846,143,50,0.35,183,4,61,65,44,13,4,18,41,-1.8424213709677573,2.6182439516128992
4647,season_2019,Patrick Beverley,12,,0,147/341,31/47,51,1341,341,147,0.431,47,31,0.66,206,80,0.388,405,57,209,266,183,54,25,66,156,7.320066532258029,1.6126874999999912
4651,season_2019,Danny Green,23,,0,197/474,33/48,68,1684,474,197,0.416,48,33,0.688,327,120,0.367,547,51,174,225,91,85,32,63,136,6.854885080645112,2.6407318548386973
4660,season_2019,Patty Mills,24,,0,258/598,97/112,66,1480,598,258,0.431,112,97,0.866,403,154,0.382,767,22,86,108,118,53,6,54,105,12.847463709677358,25.02815120967739
4682,season_2019,Garrett Temple,5,,0,222/587,70/87,62,1726,587,222,0.378,87,70,0.805,386,127,0.329,641,29,189,218,156,49,29,62,108,-0.711205645161341,13.79155241935482
4694,season_2019,Wesley Matthews,1,,0,167/422,52/68,67,1635,422,167,0.396,68,52,0.765,297,108,0.364,494,22,144,166,92,38,9,43,103,2.4709939516128676,8.165153225806435
4718,season_2019,Derrick Favors,9,,0,209/339,40/71,51,1239,339,209,0.617,71,40,0.563,7,1,0.143,459,163,338,501,81,30,46,55,107,49.281441532258015,-1.7991129032258213
4723,season_2019,Al-Farouq Aminu,1,,0,25/86,19/29,18,381,86,25,0.291,29,19,0.655,36,9,0.25,78,24,63,87,21,18,8,17,27,-2.2550907258064576,0.8934213709677364
4728,season_2019,Ed Davis,0,,0,22/46,7/14,28,303,46,22,0.478,14,7,0.5,0,0,0.0,51,35,70,105,12,11,9,13,61,2.129520161290317,-0.7558447580645183
4729,season_2019,Patrick Patterson,0,INJ,0,95/233,35/43,59,778,233,95,0.408,43,35,0.814,172,67,0.39,292,35,116,151,41,7,3,21,54,2.5456552419354592,7.210776209677406
4750,season_2019,Avery Bradley,1,INJ,0,170/383,20/24,49,1185,383,170,0.444,24,20,0.833,173,63,0.364,423,18,97,115,63,43,5,47,110,10.67538306451609,4.500443548387089
4766,season_2019,Nemanja Bjelica,3,,0,314/653,69/84,72,2012,653,314,0.481,84,69,0.821,320,134,0.419,831,111,347,458,203,62,40,99,216,31.33606048387089,14.698530241935458
4800,season_2019,Ish Smith,1,INJ,0,308/689,62/86,68,1784,689,308,0.447,86,62,0.721,169,62,0.367,740,30,189,219,334,59,30,95,106,20.26528225806445,7.007374999999978
4888,season_2019,Bismack Biyombo,4,,0,151/278,91/151,53,1031,278,151,0.543,151,91,0.603,0,0,0.0,393,120,188,308,50,10,49,48,116,24.431252016129005,-0.4529818548387402
4892,season_2019,Klay Thompson,5,INJ,0,0/0,0/0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0
4894,season_2019,Markieff Morris,5,,0,203/458,66/85,58,1190,458,203,0.443,85,66,0.776,228,88,0.386,560,40,178,218,77,31,17,76,133,12.544663306451566,11.0894637096774
4895,season_2019,Marcus Morris Sr.,23,GTD,0,355/810,181/220,62,1936,810,355,0.438,220,181,0.823,348,142,0.408,1033,59,252,311,86,47,30,97,180,20.162711693548307,38.91901411290316
4898,season_2019,Iman Shumpert,0,,0,21/64,4/7,13,242,64,21,0.328,7,4,0.571,33,8,0.242,54,9,25,34,12,12,2,10,21,-1.1172762096774238,-0.1479112903225821
4906,season_2019,Reggie Jackson,5,,0,134/326,45/54,31,740,326,134,0.411,54,45,0.833,145,57,0.393,370,17,75,92,126,13,5,51,59,3.9927137096773855,10.125997983870953
4911,season_2019,Cory Joseph,1,,0,171/412,60/70,72,1754,412,171,0.415,70,60,0.857,159,56,0.352,458,44,144,188,251,53,21,80,133,5.779179435483828,14.94133064516127
4937,season_2019,E'Twaun Moore,0,,0,186/437,31/45,56,1019,437,186,0.426,45,31,0.689,167,63,0.377,466,31,100,131,78,32,11,40,80,8.332124999999955,2.5116874999999883
4969,season_2019,Brad Wanamaker,1,,0,162/362,126/136,71,1370,362,162,0.448,136,126,0.926,102,37,0.363,487,22,122,144,179,61,14,76,133,10.821012096774158,40.070794354838675
5016,season_2019,Austin Rivers,2,,0,211/501,78/111,68,1593,501,211,0.421,111,78,0.703,270,96,0.356,596,27,148,175,113,49,10,50,129,8.397034274193496,7.4117298387096495
5017,season_2019,Meyers Leonard,1,INJ,0,119/234,18/28,51,1036,234,119,0.509,28,18,0.643,128,53,0.414,309,30,230,260,55,14,15,39,107,15.207768145161264,0.6303991935483817
5018,season_2019,Jeremy Lamb,23,,0,216/479,92/110,46,1291,479,216,0.451,110,92,0.836,158,53,0.335,577,24,176,200,96,55,22,50,104,15.076016129032212,20.97804032258061
5021,season_2019,Moe Harkless,1,,0,142/283,39/66,62,1425,283,142,0.502,66,39,0.591,98,34,0.347,357,55,185,240,68,58,33,53,148,17.153084677419322,-0.6621350806451748
5066,season_2019,Tomas Satoransky,5,,0,237/551,106/121,65,1879,551,237,0.43,121,106,0.876,199,64,0.322,644,76,178,254,354,80,7,130,135,11.564739919354782,28.41035080645158
5077,season_2019,Mike Scott,0,,0,149/350,30/37,68,1204,350,149,0.426,37,30,0.811,217,80,0.369,408,65,183,248,56,22,5,26,96,6.6746592741935125,6.090665322580637
5080,season_2019,Darius Miller,0,,0,0/0,0/0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0
5102,season_2019,Kent Bazemore,3,,0,200/534,113/147,68,1689,534,200,0.375,147,113,0.769,244,84,0.344,597,27,267,294,93,74,40,91,196,-1.240725806451659,18.195506048387063
5150,season_2019,Aron Baynes,6,,0,183/381,56/75,42,936,381,183,0.48,75,56,0.747,168,59,0.351,481,71,166,237,67,10,23,50,141,18.079735887096728,7.785241935483853
5154,season_2019,Otto Porter Jr.,37,INJ,0,62/140,19/27,14,329,140,62,0.443,27,19,0.704,62,24,0.387,167,13,35,48,25,15,6,11,31,3.831374999999986,1.8244213709677353
5155,season_2019,Cody Zeller,20,INJ,0,251/479,122/179,58,1343,479,251,0.524,179,122,0.682,75,18,0.24,642,160,251,411,88,40,25,75,140,35.841889112903175,9.030705645161259
5156,season_2019,Alex Len,1,,0,177/319,68/105,55,970,319,177,0.555,105,68,0.648,59,16,0.271,438,100,221,321,50,23,48,55,127,30.76195766129029,2.721508064516109
5158,season_2019,Ben McLemore,1,,0,242/545,50/67,71,1623,545,242,0.444,67,50,0.746,452,181,0.4,715,21,136,157,58,45,16,50,155,15.196721774193493,6.901108870967726
5159,season_2019,Kentavious Caldwell-Pope,10,,0,237/507,79/102,69,1761,507,237,0.467,102,79,0.775,239,92,0.385,645,38,104,142,111,57,14,62,128,20.33373991935479,13.194752016129009
5160,season_2019,Trey Burke,1,,0,94/209,23/29,33,520,209,94,0.45,29,23,0.793,75,32,0.427,243,16,34,50,83,16,2,21,33,6.466858870967721,4.255510080645155
5162,season_2019,Michael Carter-Williams,18,,0,111/260,79/95,45,832,260,111,0.427,95,79,0.832,75,22,0.293,323,46,101,147,109,49,22,52,87,5.083397177419328,17.697752016129005
5164,season_2019,Kelly Olynyk,28,,0,184/398,86/100,67,1300,398,184,0.462,100,86,0.86,234,95,0.406,549,44,261,305,116,45,23,71,173,14.866532258064478,21.67390725806449
5190,season_2019,Tony Snell,1,,0,170/382,32/32,59,1643,382,170,0.445,32,32,1.0,254,102,0.402,474,9,102,111,127,32,15,31,101,10.84538306451609,12.544709677419345
5191,season_2019,Gorgui Dieng,3,,0,166/364,78/101,63,1100,364,166,0.456,101,78,0.772,152,54,0.355,464,91,263,354,73,51,59,60,124,12.416197580645125,12.793729838709654
5193,season_2019,Solomon Hill,0,,0,110/278,40/54,59,1088,278,110,0.396,54,40,0.741,171,63,0.368,323,29,136,165,104,43,12,51,85,1.6276008064515897,5.320887096774181
5195,season_2019,Reggie Bullock,1,,0,90/224,17/21,29,682,224,90,0.402,21,17,0.81,111,37,0.333,234,13,55,68,42,25,3,19,56,1.8716733870967555,3.434377016129028
5196,season_2019,Andre Roberson,0,,0,8/29,1/2,7,87,29,8,0.276,2,1,0.5,14,3,0.214,20,7,20,27,4,1,3,2,13,-0.8416290322580662,-0.10797782258064548
5214,season_2019,Mike Muscala,2,,0,77/189,18/22,47,572,189,77,0.407,22,18,0.818,143,54,0.378,226,16,92,108,40,9,12,17,58,1.986320564516109,3.7803991935483805
5217,season_2019,Raul Neto,2,,0,101/222,39/47,54,665,222,101,0.455,47,39,0.83,88,34,0.386,275,11,50,61,95,24,6,47,50,7.453433467741914,8.658864919354825
5220,season_2019,James Ennis III,1,INJ,0,160/359,79/98,69,1266,359,160,0.446,98,79,0.806,169,55,0.325,454,71,174,245,63,35,22,58,137,10.367419354838674,15.643752016129012
5249,season_2019,Matthew Dellavedova,0,INJ,0,62/175,32/37,57,820,175,62,0.354,37,32,0.865,91,21,0.231,177,18,57,75,180,20,2,59,78,-1.6866250000000154,8.224709677419344
5262,season_2019,JaMychal Green,4,INJ,0,151/352,36/48,63,1305,352,151,0.429,48,36,0.75,238,92,0.387,430,77,311,388,49,29,24,54,174,7.217252016128996,5.112798387096763
5270,season_2019,Rodney McGruder,0,,0,72/181,19/34,56,871,181,72,0.398,34,19,0.559,89,24,0.27,187,29,122,151,36,26,8,24,74,1.2093387096774042,-0.9305786290322631
5293,season_2019,Jabari Parker,0,INJ,0,219/429,61/81,38,918,429,219,0.51,81,61,0.753,119,32,0.269,531,61,153,214,68,45,16,64,99,28.206405241935435,8.846352822580625
5316,season_2019,Danté Exum,0,INJ,0,56/119,32/43,35,484,119,56,0.471,43,32,0.744,43,15,0.349,159,12,55,67,40,13,8,31,38,5.0285967741935345,4.352709677419345
5321,season_2019,Elfrid Payton,35,,0,193/440,49/86,45,1246,440,193,0.439,86,49,0.57,69,14,0.203,449,52,160,212,323,70,17,96,89,11.15469959677415,-1.8609133064516308
5322,season_2019,Doug McDermott,12,,0,267/547,48/58,69,1373,547,267,0.488,58,48,0.828,294,128,0.435,710,26,148,174,78,12,5,42,117,28.51463104838703,10.561064516129015
5323,season_2019,Dario Saric,14,,0,256/538,108/128,66,1633,538,256,0.476,128,108,0.844,235,84,0.357,704,100,306,406,123,37,16,88,156,24.26787096774187,25.490395161290287
5330,season_2019,Gary Harris,5,INJ,0,218/519,75/92,56,1779,519,218,0.42,92,75,0.815,210,70,0.333,581,26,137,163,118,76,14,60,116,8.457608870967688,15.526663306451585
5334,season_2019,Rodney Hood,1,,0,87/172,21/27,21,619,172,87,0.506,27,21,0.778,71,35,0.493,230,10,62,72,32,17,4,19,46,10.857284274193528,3.5704657258064456
5349,season_2019,Spencer Dinwiddie,7,INJ,0,424/1021,347/446,64,1996,1021,424,0.415,446,347,0.778,400,123,0.308,1318,32,189,221,432,40,21,174,180,14.329661290322473,58.99769556451603
5356,season_2019,Dwight Powell,2,,0,146/229,74/111,40,1058,229,146,0.638,111,74,0.667,39,10,0.256,376,75,152,227,59,34,22,36,102,37.49227016129029,4.367641129032237
5362,season_2019,Thanasis Antetokounmpo,0,,0,24/48,7/17,20,129,48,24,0.5,17,7,0.412,10,0,0.0,55,12,12,24,15,7,2,12,18,2.851112903225801,-1.3718447580645186
5376,season_2019,Tyler Johnson,0,,0,97/250,42/50,39,711,250,97,0.388,50,42,0.84,119,38,0.319,274,18,58,76,74,16,9,29,58,0.6592479838709464,9.744931451612889
5388,season_2019,Langston Galloway,0,,0,236/542,73/85,66,1703,542,236,0.435,85,73,0.859,331,132,0.399,677,33,116,149,101,48,11,40,96,12.695943548387042,18.32461895161288
5390,season_2019,Khem Birch,2,,0,73/143,66/101,48,921,143,73,0.51,101,66,0.653,1,0,0.0,212,91,129,220,50,20,23,31,91,9.402135080645145,2.9714637096774004
5414,season_2019,Tim Frazier,0,,0,34/94,19/24,27,355,94,34,0.362,24,19,0.792,30,10,0.333,97,9,24,33,93,14,4,36,42,-0.6529233870967824,3.4964213709677368
5417,season_2019,Jakarr Sampson,0,,0,68/115,18/27,34,469,115,68,0.591,27,18,0.667,13,2,0.154,156,20,68,88,21,16,12,15,64,14.266153225806434,1.062399193548382
5434,season_2019,Jahlil Okafor,0,INJ,0,101/162,40/62,30,465,162,101,0.623,62,40,0.645,3,1,0.333,243,48,79,127,37,7,22,38,67,24.421433467741913,1.4808870967741816
5466,season_2019,Willie Cauley-Stein,2,,0,175/302,40/66,54,1096,302,175,0.579,66,40,0.606,1,0,0.0,390,84,231,315,70,49,61,40,121,34.61436491935479,-0.07911290322581976
5468,season_2019,Stanley Johnson,0,,0,22/59,9/16,25,150,59,22,0.373,16,9,0.563,24,7,0.292,60,7,30,37,20,6,4,15,16,-0.18047983870968254,-0.4048004032258098
5469,season_2019,Frank Kaminsky,1,,0,138/307,61/90,39,776,307,138,0.45,90,61,0.678,124,41,0.331,378,35,141,176,75,14,10,37,75,9.493899193548357,4.271352822580629
5470,season_2019,Justise Winslow,18,,0,50/129,18/27,11,353,129,50,0.388,27,18,0.667,27,6,0.222,124,16,57,73,44,7,5,24,38,0.3398185483870858,1.062399193548382
5472,season_2019,Trey Lyles,5,,0,153/343,33/45,63,1276,343,153,0.446,45,33,0.733,168,65,0.387,404,71,290,361,69,28,28,39,98,9.913844758064482,4.1257318548386985
5474,season_2019,Cameron Payne,1,,0,33/68,6/7,8,183,68,33,0.485,7,6,0.857,29,15,0.517,87,4,27,31,24,8,2,11,20,3.425280241935476,1.494133064516127
5484,season_2019,Tyus Jones,7,,0,197/429,43/58,65,1230,429,197,0.459,58,43,0.741,124,47,0.379,484,9,94,103,285,59,6,55,44,15.32588508064512,5.719953629032244
5490,season_2019,Kevon Looney,1,,0,29/79,9/12,20,260,79,29,0.367,12,9,0.75,14,1,0.071,68,28,38,66,20,12,6,12,34,-0.4119052419354908,1.2781995967741908
5491,season_2019,Cedi Osman,11,,0,266/609,63/94,65,1909,609,266,0.437,94,63,0.67,321,123,0.383,718,39,192,231,154,54,16,91,160,14.841834677419293,3.9073971774193375
5495,season_2019,Guillermo Hernangómez,8,,0,74/139,37/59,32,374,139,74,0.532,59,37,0.627,22,5,0.227,190,43,91,134,29,10,7,30,32,11.158931451612888,0.7038205645161174
5501,season_2019,Pat Connaughton,2,,0,137/301,31/40,67,1241,301,137,0.455,40,31,0.775,166,55,0.331,360,60,224,284,107,25,31,52,70,10.110102822580616,5.1776874999999905
5522,season_2019,Cristiano Felicio,0,,0,34/54,18/23,22,386,54,34,0.63,23,18,0.783,2,0,0.0,86,55,47,102,16,10,2,18,34,8.459076612903218,3.150399193548382
5524,season_2019,Boban Marjanovic,1,,0,121/211,43/57,42,421,211,121,0.573,57,43,0.754,17,4,0.235,289,66,131,197,20,8,10,30,56,23.20736088709674,6.2789536290322445
5543,season_2019,Greg Whittington,0,,0,0/0,0/0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0
5636,season_2019,Kris Dunn,1,INJ,0,152/342,40/54,51,1268,342,152,0.444,54,40,0.741,112,29,0.259,373,23,163,186,173,101,17,68,158,9.54504838709674,5.320887096774181
5639,season_2019,Marquese Chriss,9,INJ,0,210/385,120/156,59,1197,385,210,0.545,156,120,0.769,39,8,0.205,548,114,251,365,114,39,62,78,122,34.397237903225765,19.322661290322543
5643,season_2019,Taurean Prince,3,,0,278/739,71/89,64,1859,739,278,0.376,89,71,0.798,431,146,0.339,773,50,331,381,116,57,25,127,159,-1.4466088709678058,13.491574596774175
5645,season_2019,Denzel Valentine,2,,0,97/237,6/8,36,489,237,97,0.409,8,6,0.75,137,46,0.336,246,9,65,74,43,26,6,26,51,2.696247983870943,0.8521330645161271
5646,season_2019,Juancho Hernangómez,1,,0,100/247,44/71,48,834,247,100,0.405,71,44,0.62,129,44,0.341,288,43,154,197,40,19,9,32,64,2.3796370967741733,0.5289758064515988
5652,season_2019,DeAndre' Bembry,1,,0,104/228,26/48,43,914,228,104,0.456,48,26,0.542,65,15,0.231,249,34,118,152,81,55,19,60,84,7.778822580645139,-1.7154233870967814
5655,season_2019,Timothé Luwawu-Cabarrot,1,GTD,0,117/269,69/81,47,854,269,117,0.435,81,69,0.852,160,62,0.388,365,29,98,127,29,18,7,37,106,6.294175403225779,16.83753024193546
5657,season_2019,Furkan Korkmaz,1,,0,242/563,77/102,72,1562,563,242,0.43,102,77,0.755,356,143,0.402,704,18,150,168,79,41,16,59,98,11.80872177419349,11.3207076612903
5661,season_2019,Damian Jones,0,,0,121/178,62/84,55,886,178,121,0.68,84,62,0.738,9,2,0.222,306,74,132,206,35,26,40,28,149,36.15436088709675,8.06137499999998
5669,season_2019,Patrick McCaw,0,INJ,0,67/162,13/18,37,912,162,67,0.414,18,13,0.722,71,23,0.324,170,19,67,86,79,39,4,29,60,2.197356854838693,1.4822883064516086
5678,season_2019,Jake Layman,0,,0,81/179,24/32,23,506,179,81,0.453,32,24,0.75,72,24,0.333,210,17,40,57,15,17,10,24,47,5.815506048387079,3.4085322580645085
5681,season_2019,Georges Niang,0,,0,141/322,20/24,66,924,322,141,0.438,24,20,0.833,225,90,0.4,392,15,112,127,44,18,5,30,75,8.00828830645158,4.500443548387089
5689,season_2019,Abdel Nader,0,,0,123/263,51/66,55,864,263,123,0.468,66,51,0.773,128,48,0.375,345,14,86,100,38,23,20,43,78,10.675953629032232,8.416131048387081
5693,season_2019,Dorian Finney-Smith,12,,0,243/522,78/108,71,2121,522,243,0.466,108,78,0.722,303,114,0.376,678,145,260,405,114,45,39,69,178,20.60551814516124,8.893729838709652
5695,season_2019,Ryan Arcidiacono,0,,0,90/220,27/38,58,930,220,90,0.409,38,27,0.711,138,54,0.391,261,20,90,110,96,27,3,37,96,2.5016733870967514,2.781598790322571
5706,season_2019,Chasson Randle,0,,0,0/0,5/6,3,41,4,0,0.0,6,5,0.833,2,0,0.0,5,0,2,2,5,2,0,0,3,-0.0,1.1251108870967723
5726,season_2019,Bryn Forbes,3,,0,242/581,75/90,63,1581,581,242,0.417,90,75,0.833,381,148,0.388,707,12,114,126,108,33,0,57,113,8.662721774193487,16.876663306451587
5728,season_2019,Danuel House Jr.,12,GTD,0,230/539,73/90,63,1912,539,230,0.427,90,73,0.811,355,129,0.363,662,57,210,267,85,67,34,54,132,10.53316532258059,14.820618951612884
5733,season_2019,Damion Lee,2,,0,213/511,110/126,49,1421,511,213,0.417,126,110,0.873,239,85,0.356,621,32,207,239,133,50,6,67,116,7.624627016128979,29.152439516128997
5754,season_2019,Alex Caruso,4,GTD,0,120/291,69/94,64,1174,291,120,0.412,94,69,0.734,120,40,0.333,349,17,106,123,124,70,18,53,98,3.695564516129002,8.695530241935462
5762,season_2019,David Nwaba,3,INJ,0,37/71,18/27,20,265,71,37,0.521,27,18,0.667,28,12,0.429,104,8,37,45,8,11,12,8,32,5.172465725806444,1.062399193548382
5763,season_2019,Markelle Fultz,19,INJ,0,359/772,116/159,72,1994,772,359,0.465,159,116,0.73,135,36,0.267,870,41,197,238,369,90,11,147,142,30.08289717741928,14.154572580645123
5768,season_2019,Jonathan Isaac,2,INJ,0,156/332,60/77,34,981,332,156,0.47,77,60,0.779,94,32,0.34,404,58,173,231,48,53,78,49,83,13.852233870967702,10.261330645161273
5821,season_2019,Frank Ntilikina,0,,0,131/333,51/59,57,1189,333,131,0.393,59,51,0.864,137,44,0.321,357,23,98,121,172,54,16,71,142,1.5453245967741653,13.057131048387081
5823,season_2019,Zach Collins,2,INJ,0,32/68,6/8,11,290,68,32,0.471,8,6,0.75,19,7,0.368,77,25,44,69,16,5,5,14,36,2.8734838709677337,0.8521330645161271
5825,season_2019,Luke Kennard,7,,0,151/342,67/75,28,921,342,151,0.442,75,67,0.893,183,73,0.399,442,9,89,98,115,12,6,43,65,9.180252016128998,19.096485887096755
5828,season_2019,Justin Jackson,1,,0,135/341,42/50,65,1046,341,135,0.396,50,42,0.84,163,48,0.294,360,27,127,154,52,15,10,14,69,1.9975100806451327,9.744931451612889
5829,season_2019,Justin Patton,4,,0,4/10,0/0,5,25,10,4,0.4,0,0,0.0,4,1,0.25,9,1,4,5,2,0,0,2,4,0.07518548387096691,-0.0
5830,season_2019,D.J. Wilson,0,,0,52/132,11/18,37,364,132,52,0.394,18,11,0.611,73,18,0.247,133,12,80,92,25,3,5,19,33,0.6654112903225695,0.033243951612899614
5833,season_2019,Harry Giles III,1,INJ,0,139/251,38/49,46,669,251,139,0.554,49,38,0.776,2,0,0.0,316,43,145,188,60,22,18,44,119,24.018695564516104,6.384842741935473
5834,season_2019,Terrance Ferguson,0,,0,78/220,15/20,56,1255,220,78,0.355,20,15,0.75,168,49,0.292,220,23,51,74,51,27,17,31,155,-2.0438830645161485,2.1303326612903177
5841,season_2019,Tony Bradley,0,,0,126/189,30/46,58,658,189,126,0.667,46,30,0.652,3,3,1.0,285,111,156,267,23,14,33,30,115,36.01034274193546,1.3206653225806364
5844,season_2019,Frank Jackson,0,INJ,0,134/331,56/75,59,795,331,134,0.405,75,56,0.747,144,47,0.326,371,22,61,83,61,17,4,49,77,3.188713709677392,7.785241935483853
5846,season_2019,Wes Iwundu,0,,0,97/233,78/97,52,954,233,97,0.416,97,78,0.804,82,28,0.341,300,24,107,131,60,25,13,26,80,3.3752479838709437,15.289729838709656
5850,season_2019,Semi Ojeleye,0,,0,80/196,28/32,69,1008,196,80,0.408,32,28,0.875,127,48,0.378,236,26,119,145,37,21,5,19,80,2.1437096774193343,7.476620967741926
5851,season_2019,Jordan Bell,0,GTD,0,35/67,19/31,29,257,67,35,0.522,31,19,0.613,12,4,0.333,93,30,51,81,16,3,10,21,19,4.9278729838709605,0.09542137096773573
5853,season_2019,Dwayne Bacon,2,,0,85/244,35/53,39,689,244,85,0.348,53,35,0.66,67,19,0.284,224,15,85,100,52,23,2,37,52,-2.822308467741957,1.8207762096774094
5855,season_2019,Thomas Bryant,28,INJ,0,243/418,86/116,46,1145,418,243,0.581,116,86,0.741,91,37,0.407,609,98,233,331,83,25,49,53,103,48.55051814516123,11.439907258064489
5856,season_2019,Isaiah Hartenstein,0,,0,44/67,19/28,23,265,67,44,0.657,28,19,0.679,5,0,0.0,107,29,61,90,18,9,12,16,41,12.135040322580636,1.349421370967737
5857,season_2019,Damyean Dotson,0,,0,120/290,22/33,48,836,290,120,0.414,33,22,0.667,163,59,0.362,321,10,81,91,57,23,4,21,44,3.935564516129002,1.2984879032258003
5859,season_2019,Sterling Brown,2,,0,95/256,32/40,52,766,256,95,0.371,40,32,0.8,136,44,0.324,266,31,152,183,51,29,7,42,54,-0.9693447580645385,6.144709677419346
5861,season_2019,Sindarius Thornwell,0,,0,6/11,2/4,2,35,11,6,0.545,4,2,0.5,4,2,0.5,16,0,4,4,4,1,1,2,2,0.9827782258064505,-0.21595564516129095
5862,season_2019,Vlatko Cancar,0,,0,6/15,4/4,14,46,15,6,0.4,4,4,1.0,6,1,0.167,17,5,5,10,3,1,1,3,7,0.11277822580645036,1.568088709677418
5864,season_2019,Monte Morris,15,,0,260/566,75/89,73,1637,566,260,0.459,89,75,0.843,172,65,0.378,660,24,113,137,255,55,17,53,73,20.22705645161285,17.626663306451587
5865,season_2019,Edmond Sumner,0,,0,61/142,16/29,31,447,142,61,0.43,29,16,0.552,53,14,0.264,152,11,35,46,55,15,9,22,44,2.9765786290322436,-0.8956451612903269
5886,season_2019,PJ Dozier,1,,0,65/157,21/29,29,410,157,65,0.414,29,21,0.724,49,17,0.347,168,10,45,55,63,14,6,27,45,2.1317641129032094,2.4364657258064444
5892,season_2019,Maxi Kleber,14,,0,237/514,79/93,74,1890,514,237,0.461,93,79,0.849,319,119,0.373,672,112,276,388,88,25,83,58,176,18.91173991935479,19.040752016129005
