player_id,stat_type,name,percent_owned,status,ownership,FGM/A,FTM/A,GP,MIN,FGA,FGM,FG%,FTA,FTM,FT%,3PTA,3PTM,3PT%,PTS,OFFREB,DEFREB,REB,AST,ST,BLK,TO,PF,IMPACT_FG,IMPACT_FT
3704,2021-02-06,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,13/26,4/6,24,46,26,13,0.5,6,4,0.667,7,3,0.429,33,0,5,5,11,4,0,7,3,2.8973426235172153,1.5751523666935363
3704,2021-02-08,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,11/22,4/5,25,42,22,11,0.5,5,4,0.8,10,2,0.2,28,0,14,14,12,2,2,5,3,2.451597604514567,2.107152366693536
3704,2021-02-10,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,9/20,4/4,26,41,20,9,0.45,4,4,1.0,9,3,0.333,25,0,6,6,7,2,0,5,2,1.5558525855119183,2.907152366693536
3704,2021-02-12,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,9/15,9/14,27,34,15,9,0.6,14,9,0.643,4,1,0.25,28,1,8,9,8,2,0,5,2,2.905852585511918,3.3280928250604567
3704,2021-02-14,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,9/18,4/7,28,30,18,9,0.5,7,4,0.571,5,0,0.0,22,1,9,10,9,0,1,1,2,2.0058525855119185,1.191152366693536
3704,2021-02-16,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,13/20,3/4,29,37,20,13,0.65,4,3,0.75,4,1,0.25,30,0,13,13,7,0,1,5,1,4.847342623517216,1.4303642750201522
3704,2021-02-18,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,14/23,3/6,30,32,23,14,0.609,6,3,0.5,6,1,0.167,32,0,8,8,7,0,0,3,1,4.646215133018539,0.6803642750201522
3704,2021-02-20,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,7/21,4/4,31,37,21,7,0.333,4,4,1.0,8,1,0.125,19,1,8,9,9,1,1,5,3,0.3911075665092699,2.907152366693536
3704,2021-02-22,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,14/29,1/3,32,43,29,14,0.483,3,1,0.333,10,2,0.2,31,0,9,9,13,1,0,8,2,2.8822151330185393,0.05978809167338406
3704,2021-02-24,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,7/13,4/5,33,27,13,7,0.538,5,4,0.8,5,1,0.2,19,0,4,4,4,1,0,4,0,1.82610756650927,2.107152366693536
3704,2021-02-26,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,11/21,4/8,34,35,21,11,0.524,8,4,0.5,5,2,0.4,28,1,10,11,7,4,3,2,1,2.715597604514567,0.9071523666935362
3704,2021-02-28,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,7/12,2/4,35,24,12,7,0.583,4,2,0.5,5,3,0.6,19,2,4,6,4,2,2,2,2,2.1411075665092696,0.4535761833467681
3704,2021-03-02,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,16/24,3/5,36,37,24,16,0.667,5,3,0.6,8,3,0.375,38,0,5,5,6,2,1,3,1,6.237960152021189,0.980364275020152
3704,2021-03-03,LeBron James,100,GTD,THANKS 4 DAFREEBANDZ,0/0,0/0,36,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0
3706,2020-12-23,Carmelo Anthony,56,,World B. Flat,5/12,5/6,1,24,12,5,0.417,6,5,0.833,0,0,0.0,15,1,3,4,0,1,0,1,2,0.6993625475066212,2.7989404583669195
3706,2020-12-26,Carmelo Anthony,56,,World B. Flat,2/9,0/0,2,20,9,2,0.222,0,0,0.0,2,1,0.5,5,0,1,1,2,2,0,0,2,-0.11025498099735148,-0.0
3706,2020-12-28,Carmelo Anthony,56,,World B. Flat,0/0,0/0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0
3706,2020-12-30,Carmelo Anthony,56,,World B. Flat,3/5,9/10,3,25,5,3,0.6,10,9,0.9,2,0,0.0,15,0,5,5,2,0,0,1,2,0.9686175285039726,5.641092825060457
3706,2021-01-01,Carmelo Anthony,56,,World B. Flat,5/9,5/5,4,23,9,5,0.556,5,5,1.0,4,3,0.75,18,0,5,5,1,0,1,2,3,1.3943625475066215,3.63394045836692
3706,2021-01-03,Carmelo Anthony,56,,World B. Flat,2/8,4/4,5,27,8,2,0.25,4,4,1.0,7,2,0.286,10,0,3,3,0,0,0,0,6,-0.05425498099735149,2.907152366693536
3706,2021-01-05,Carmelo Anthony,56,,World B. Flat,4/9,0/0,6,27,9,4,0.444,0,0,0.0,6,4,0.667,12,0,4,4,0,1,0,2,1,0.667490038005297,-0.0
3706,2021-01-07,Carmelo Anthony,56,,World B. Flat,4/9,0/0,7,21,9,4,0.444,0,0,0.0,4,1,0.25,9,1,2,3,3,1,0,0,0,0.667490038005297,-0.0
3706,2021-01-09,Carmelo Anthony,56,,World B. Flat,4/12,4/6,8,21,12,4,0.333,6,4,0.667,5,1,0.2,13,0,2,2,0,0,1,0,3,0.2234900380052971,1.5751523666935363
3706,2021-01-11,Carmelo Anthony,56,,World B. Flat,6/14,4/4,9,35,14,6,0.429,4,4,1.0,9,4,0.444,20,1,4,5,3,2,2,1,2,0.9112350570079455,2.907152366693536
3706,2021-01-13,Carmelo Anthony,56,,World B. Flat,2/4,0/0,10,20,4,2,0.5,0,0,0.0,2,2,1.0,6,0,2,2,1,1,1,1,2,0.4457450190026485,-0.0
3706,2021-01-14,Carmelo Anthony,56,,World B. Flat,4/11,0/0,11,21,11,4,0.364,0,0,0.0,5,2,0.4,10,0,2,2,1,2,0,2,1,0.347490038005297,-0.0
3706,2021-01-16,Carmelo Anthony,56,,World B. Flat,4/11,2/4,12,28,11,4,0.364,4,2,0.5,3,1,0.333,11,0,1,1,1,0,1,0,3,0.347490038005297,0.4535761833467681
3706,2021-01-18,Carmelo Anthony,56,,World B. Flat,6/13,0/0,13,26,13,6,0.462,0,0,0.0,3,2,0.667,14,0,3,3,2,2,1,1,2,1.1092350570079457,-0.0
3706,2021-01-24,Carmelo Anthony,56,,World B. Flat,3/14,4/4,14,25,14,3,0.214,4,4,1.0,10,2,0.2,12,0,4,4,1,1,2,0,1,-0.18938247149602724,2.907152366693536
3706,2021-01-25,Carmelo Anthony,56,,World B. Flat,9/21,3/4,15,34,21,9,0.429,4,3,0.75,6,1,0.167,22,1,5,6,1,1,2,0,2,1.3668525855119182,1.4303642750201522
3706,2021-01-28,Carmelo Anthony,56,,World B. Flat,3/15,0/0,16,37,15,3,0.2,0,0,0.0,4,0,0.0,6,2,7,9,1,2,1,2,2,-0.2313824714960272,-0.0
3706,2021-01-30,Carmelo Anthony,56,,World B. Flat,2/8,0/0,17,17,8,2,0.25,0,0,0.0,3,0,0.0,4,0,3,3,1,0,0,0,0,-0.05425498099735149,-0.0
3706,2021-02-01,Carmelo Anthony,56,,World B. Flat,1/7,4/4,18,18,7,1,0.143,4,4,1.0,1,0,0.0,6,0,2,2,1,1,0,3,1,-0.13412749049867576,2.907152366693536
3706,2021-02-02,Carmelo Anthony,56,,World B. Flat,8/16,4/4,19,26,16,8,0.5,4,4,1.0,5,1,0.2,21,3,1,4,1,1,0,1,3,1.782980076010594,2.907152366693536
3706,2021-02-04,Carmelo Anthony,56,,World B. Flat,8/14,3/4,20,31,14,8,0.571,4,3,0.75,4,3,0.75,22,0,4,4,5,1,2,1,2,2.3509800760105937,1.4303642750201522
3706,2021-02-06,Carmelo Anthony,56,,World B. Flat,1/8,0/0,21,16,8,1,0.125,0,0,0.0,1,0,0.0,2,0,3,3,0,0,2,1,3,-0.15212749049867574,-0.0
3706,2021-02-09,Carmelo Anthony,56,,World B. Flat,7/16,4/5,22,26,16,7,0.438,5,4,0.8,9,5,0.556,23,0,3,3,0,0,3,1,1,1.12610756650927,2.107152366693536
3706,2021-02-11,Carmelo Anthony,56,,World B. Flat,9/15,2/2,23,25,15,9,0.6,2,2,1.0,5,4,0.8,24,1,1,2,0,0,0,1,2,2.905852585511918,1.453576183346768
3706,2021-02-12,Carmelo Anthony,56,,World B. Flat,7/13,6/8,24,20,13,7,0.538,8,6,0.75,7,3,0.429,23,1,1,2,1,1,1,0,2,1.82610756650927,2.8607285500403044
3706,2021-02-14,Carmelo Anthony,56,,World B. Flat,7/17,0/0,25,31,17,7,0.412,0,0,0.0,8,1,0.125,15,2,3,5,3,0,0,3,3,0.9441075665092696,-0.0
3706,2021-02-16,Carmelo Anthony,56,,World B. Flat,4/14,1/2,26,27,14,4,0.286,2,1,0.5,4,1,0.25,10,2,2,4,3,1,1,1,2,0.03549003800529693,0.22678809167338404
3706,2021-02-17,Carmelo Anthony,56,,World B. Flat,5/12,0/0,27,19,12,5,0.417,0,0,0.0,3,2,0.667,12,0,3,3,1,0,0,0,4,0.6993625475066212,-0.0
3706,2021-02-20,Carmelo Anthony,56,,World B. Flat,2/10,1/1,28,24,10,2,0.2,1,1,1.0,6,2,0.333,7,0,3,3,0,4,0,2,5,-0.15425498099735147,0.726788091673384
3706,2021-02-22,Carmelo Anthony,56,,World B. Flat,4/9,2/3,29,21,9,4,0.444,3,2,0.667,0,0,0.0,10,3,0,3,2,0,0,3,3,0.667490038005297,0.7875761833467682
3706,2021-02-23,Carmelo Anthony,56,,World B. Flat,9/17,3/3,30,32,17,9,0.529,3,3,1.0,7,3,0.429,24,0,4,4,1,0,1,0,2,2.2668525855119186,2.180364275020152
3706,2021-02-26,Carmelo Anthony,56,,World B. Flat,2/7,0/0,31,19,7,2,0.286,0,0,0.0,0,0,0.0,4,0,2,2,3,1,2,0,2,0.017745019002648466,-0.0
3706,2021-03-01,Carmelo Anthony,56,,World B. Flat,10/19,3/3,32,32,19,10,0.526,3,3,1.0,10,6,0.6,29,1,2,3,2,5,2,3,1,2.4887250950132427,2.180364275020152
3706,2021-03-03,Carmelo Anthony,56,,World B. Flat,8/13,4/5,33,31,13,8,0.615,5,4,0.8,6,2,0.333,22,0,2,2,4,0,0,1,2,2.702980076010594,2.107152366693536
3706,2021-03-04,Carmelo Anthony,56,,World B. Flat,6/11,3/4,34,24,11,6,0.545,4,3,0.75,4,1,0.25,16,0,2,2,3,0,1,1,0,1.6072350570079457,1.4303642750201522
3818,2020-12-23,Dwight Howard,11,,Mount Zion💪🏾,2/2,0/0,1,13,2,2,1.0,0,0,0.0,0,0,0.0,4,3,7,10,2,0,1,2,3,1.4457450190026484,-0.0
3818,2020-12-26,Dwight Howard,11,,Mount Zion💪🏾,4/7,1/1,2,15,7,4,0.571,1,1,1.0,0,0,0.0,9,3,3,6,0,1,1,0,4,1.1754900380052968,0.726788091673384
3818,2020-12-27,Dwight Howard,11,,Mount Zion💪🏾,4/4,1/2,3,15,4,4,1.0,2,1,0.5,0,0,0.0,9,1,2,3,0,0,0,3,4,2.891490038005297,0.22678809167338404
3818,2020-12-29,Dwight Howard,11,,Mount Zion💪🏾,0/0,0/0,4,10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3,3,0,0,1,3,2,-0.0,-0.0
